comment,source,arrogance_label,category
মুহমঃদ মাসুদ তোমাদের মত আবালদের জন্যই এই বাল আলম ভাইরাল।,YouTube,Non-arrogant,
"জায়েদ খান তুমি নিজে কে কি মনে করো তোকে কেউ চিনে মনে হয় না,৮০% মানুষ জায়েদ কে চিনে না আর হিরো আলম কে ৬৪ টা জেলার মানুষ চিনে,জায়েদ তোদের মতই বাল পাকনা লোকদের কারনেই চলচ্চিত্রের বারোটা বেজে গেছে মানুষ্ এখন তোদের সিনামা দেখে না সব সিনামা হল বন্ধ হয়ে গেছে, মানুষকে দাম দিয়ে সন্মান দিয়ে কথা বলিছ",YouTube,Arrogant,Contempt & Condescension
অনেক অনেক শুভো কামনা রইলো ।দোয়া করি সারা জীবন অসহায় মানুষের পাশে থাকুন।,YouTube,Non-arrogant,
"তুই একটা অবৈধ জারজ, তোর জন্মের ঠিক নাই",News portal,Non-arrogant,
পরিবেশটা কি সুন্দর !কোন হৈ চৈ নাই,YouTube,Non-arrogant,
তার পাপ করা বেশি হয়ে গেছে.....তাই এসব নাস্তিকতা মূলক কথা বলছে,News portal,Non-arrogant,
স্যালুট জানাইয়া এখন কি হবে!  রাষ্ট্রের বড় বড় ডাক্তার মধ্যে একজন ছিলেনঅনেক বিনয়ী মানুষ ছিলেন! কিন্তুু রাষ্ট্রের কাছে চেয়েও কোন বিনয় পাননি! পাননি কোন ভালো চিকিৎসা পাননি সামান্য একটা এম্বুলেন্স আর স্বার্থপর রাষ্ট্র মৃত্যুর পথের যাএি থাকা অবস্থায়ও রাজনৈতিক পরিচয় দিয়ে উনাকে বিবেচনা করছে।সেই জন্য উনি অনেক কিছু চেয়েও কিছু পাননি। করোনা যোদ্ধা প্রথম শহীদকে আল্লাহ জান্নাতুল ফেরদৌস দান করুকআমিন,News portal,Arrogant,Mixed / Other Arrogance
"আলহামদুলিল্লাহ,,,,,।",YouTube,Non-arrogant,
আরে ওতো মুরগী চোর কবীরের মেয়ে না,YouTube,Non-arrogant,
মিথিলার বোন,YouTube,Non-arrogant,
"ডিয়ার মিঃ এডমিন, X Y Z নট অনলি সা কবির, যে কেউ যখন বল সে পরকালে বিস্বাস করে না, তখন,তার বতমান টাই থাকে না,আমি আজকে যা কিছু তা অল্প কদিন আগেই  ছিল না। কিন্তু কোন মিরাকলে আজকের বতমান স্বাদৃশ্য আমি ব্যবহারিক বসবাস করছি তার ব্যাখ্যা আমার আছে কি?আপনি বংভুমির আপাময় জনগনকে ধমঅন্ধ বললেন এ ব্যপারটাও কি সঠিক? এই বিশাল জন গোষ্ঠীর বিশ্বাসে তিনি অবিশ্বাসী এটা প্রাচার করাটা কি খুব জরুরি ছিল, নাকি একেবারেই উদ্দেশ্যে হীন ছিল? আপনি যে উদাহারন গুলো লজিকেলি টানার চেষ্টা করেছেন, এমন শত শত উদাহার আর লজিক এই বিশাল, আপনাদের কথা মত ধমান্ধজন গোষ্ঠীর কাছেও আছে, যা আপনি বা আপনারা মানতে নারাজ,আর নারাজ বলেই এত গুলো লজিক আপনার এই লেখায় তুলে ধরেছেন। ছোট্ট একটা কথা স্মরণ করিয়ে দেই, এটা শুধু গনতন্ত্রের ই সংগা নয়, যে কোন বা সকল পরিবতনেরই সংগা, "" ফর দা পিপলস,বাই দা পিপলস, অফ দা পিপলস। মানুষের উপর বা দেশের জনগনের উপর আস্হা রাখুন, যুগে যুগে যত পরিবতন হয়েছে, মানুষ তা নিজের প্রয়োজন অনুযায়ী করে নিয়েছে।আপনিই বলুন না মানুষ কি আজ পযন্ত যত ধম আর শাসন ব্যবস্হা এসেছে, তার কোন টাই পুরোপুরি অনুসরণ করেছে?  যদি করতোই তাহলে আজকের এই বি",News portal,Arrogant,Mixed / Other Arrogance
